topic Q0 docId correctness link
9 0 311b9678-8c4b-4795-a154-ab54cea8ab27 0 https://www.news4jax.com/news/local/2020/04/10/plasma-treatment-to-be-used-on-covid-19-patient-at-st-vincents/
9 0 3133d7e5-c22b-4cf8-a7c0-080d8434dc20 0 https://koztimes.com/the-plasma-of-patients-healed-a-weapon-against-the-coronavirus/5690/
9 0 31462ef5-271a-4a2a-bfe7-db5f6714f1b5 0 https://www.newindianexpress.com/world/2020/mar/29/fighting-covid-19-houston-hospital-first-in-us-to-try-coronavirus-blood-transfusion-therapy-2123018.html
9 0 319be815-3c4e-40d8-8ca1-a8aed7acfff1 0 https://www.chron.com/news/texas/article/Coronavirus-survivor-In-my-blood-there-may-be-15176056.php
9 0 328adbca-8a30-4234-9daa-79867d8a7a42 0 https://www.hindustantimes.com/india-news/plasma-therapy-is-not-a-proven-treatment-govt/story-tWjSE5oNMixGXiOLvCJ1IM.html
9 0 332b650e-21f6-4878-8015-234ae2d02650 1 https://www.thequint.com/coronavirus/covid-19-man-treated-with-plasma-therapy-recovers-first-in-india
9 0 338b1e81-773e-4d2a-b7f5-c973ad3d850e 0 https://www.indiatvnews.com/science/convalescent-plasma-therapy-coronavirus-how-it-will-help-606701
9 0 341021c1-2504-43a4-af56-cf74d0f54489 0 https://www.dailymail.co.uk/news/article-8154917/British-coronavirus-patients-promising-blood-therapy.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
9 0 36457645-7c2a-4da6-acd5-a0f3fd46066c 0 https://www.courant.com/coronavirus/hc-news-coronavirus-convalescent-plasma-treatment-20200414-rw4qkkx2d5gf3oudxlqhudwtty-story.html
9 0 3871f24b-08eb-4aef-8682-dcf4f8367696 0 https://www.hawaiinewsnow.com/2020/04/03/coronavirus-survivor-my-blood-there-may-be-answers/
9 0 3913460a-b6b0-40cb-ac5d-bf272e43df1c 0 https://english.sakshi.com/andhrapradesh/2020/04/28/ap-govt-releases-rs-3-crore-to-get-ap-fishermen-back-to-state
9 0 399f62c7-7be0-48f3-833d-5fed975a1fda 0 https://news.sky.com/story/coronavirus-doctors-frustrated-by-delays-in-plasma-therapy-trials-for-covid-19-patients-11972462
9 0 39c6f78e-b256-4cc0-b6d8-cafb06de26a4 0 https://www.kzimksim.com/2020/04/22/saint-francis-approved-for-convalescent-plasma-treatment/
9 0 3b94c0f9-39b8-4687-98fd-fa7c15172c80 0 https://www.news18.com/news/india/aiims-planning-to-conduct-clinical-trial-of-plasma-therapy-to-treat-covid-19-patients-2597277.html
9 0 3bd4f94b-52a3-4013-93b8-49cd0dd55b62 0 https://www.latestly.com/technology/fda-grants-approval-for-plasma-therapy-trial-amazon-donates-2-5-million-for-research-1706062.html
9 0 3c32052c-2c27-439e-9bd8-aa79968332cb 0 https://infosurhoy.com/health/fda-authorizes-usage-of-plasma-from-recovered-coronavirus-patients-to-deal-with-the-sickest-clients/
9 0 3ecd83c4-dad4-4fa7-94a6-e34dc4e7d5e7 0 https://www.alaturkaonline.com/convalescent-plasma-therapy-useful-in-treating-covid-19/
9 0 3f6a2ee8-ae74-4170-aa98-f313e67754db 0 https://www.latestly.com/agency-news/ilbs-joins-hand-with-mamc-to-do-plasma-therapy-on-covid-19-patients-1688174.html
9 0 40c96c26-ca21-4b93-9775-8f370ffd134b 0 https://www.pjstar.com/news/20200404/peorias-blood-bank-is-participating-in-cutting-edge-plasma-treatment-for-covid-19
9 0 412324b6-916b-4394-be4c-b5ebd60119ec 0 https://www.dailyadvocate.com/news/86986/edison-state-students-work-behind-the-scenes-to-perform-covid-19-testing
9 0 41e88865-2875-4374-9cd1-cf6450fdae12 0 https://www.nbcnews.com/health/health-news/desperate-scramble-covid-19-families-vie-access-plasma-therapy-n1183946
9 0 4349dd6f-ba9d-4d5d-b542-a61853659378 0 https://www.milfordmirror.com/news/texas/article/Coronavirus-survivor-In-my-blood-there-may-be-15176056.php
9 0 4634e8be-faae-468d-9c47-3731c93c3ae1 0 https://www.nbcnews.com/health/health-news/desperate-scramble-covid-19-families-vie-access-plasma-therapy-n1183946?cid=public-rss_20200415
9 0 4646eaef-1354-49fa-bd52-227a034a539e 0 https://infosurhoy.com/news-summary/clinical-trial-begins-to-see-if-convalescent-plasma-can-treat-covid-19/
9 0 4655e7c8-7603-4ece-ba4b-c109ba0e853c 0 http://www.ecns.cn/news/2020-04-03/detail-ifzvcazm8249903.shtml
9 0 4663ddb9-4abd-4886-aeed-e7e04e33ef1e 2 https://www.mortontimesnews.com/news/20200404/peorias-blood-bank-is-participating-in-cutting-edge-plasma-treatment-for-covid-19
9 0 4689601e-3faa-4518-b063-7b3ea6a441ca 0 https://www.republicworld.com/india-news/general-news/dr-debashis-gupta-shares-plan-to-have-convalescent-plasma-therapy.html
9 0 469c77e0-7732-4db4-b6f2-32f32e39f8c5 0 https://www.today.com/health/what-plasma-donating-convalescent-covid-19-plasma-coronavirus-patients-t179700
9 0 4712a623-6e8e-496c-ad84-999a8f3f3bfa 0 https://gulfnews.com/world/convalescent-plasma-therapy-for-covid-19-if-i-test-positive-can-plasma-cure-me-1.1586681572164
9 0 47b9b050-972c-458b-8de6-5dd46d79e28e 0 https://norton.wickedlocal.com/news/20200403/first-us-coronavirus-patients-are-being-treated-with-convalescent-plasma-therapy-will-it-work-not-even-doctors-know
9 0 47c39a68-c53c-49fa-9e2d-4a6bba1caeec 0 https://www.bakercityherald.com/coronavirus/national/clinical-trial-begins-to-see-if-convalescent-plasma-can-treat-covid-19/article_214f41b8-066b-5fd8-b092-1f66a6d0c634.html
9 0 47d538bd-632d-45e7-8ace-761dc44cd621 0 https://www.aninews.in/news/national/general-news/icmr-approve-convalescent-plasma-therapy-to-treat-covid-1920200411212001/
9 0 47d5cef6-6337-42c7-a902-66682c42140f 0 https://www.parrysound.com/news-story/9966011-canadian-blood-services-collecting-donations-to-find-covid-19-treatment/
9 0 482834e7-88aa-4538-9191-f8b006255cd5 0 https://hanover.wickedlocal.com/news/20200403/first-us-coronavirus-patients-are-being-treated-with-convalescent-plasma-therapy-will-it-work-not-even-doctors-know
9 0 498df992-5c56-457b-8e79-9373449d9c51 0 https://www.firstpost.com/health/coronavirus-outbreak-what-is-plasma-therapy-is-it-the-miracle-cure-the-world-has-been-waiting-for-8254311.html
9 0 49d0f920-1513-42ea-8f2f-cc87698094e1 0 https://www.fox19.com/2020/04/16/plasma-donations-begin-national-covid-treatment-study/
9 0 4a018bef-6d7e-4a9b-8522-b3f808fc2a92 0 https://www.thenewsminute.com/article/covid-19-karnataka-start-convalescent-plasma-therapy-saturday-123288
9 0 4a4be0db-ed93-4d7b-a860-0f312c746823 0 https://www.hoosiertimes.com/spencer_evening_world/free_access/iu-health-is-asking-covid-19-survivors-to-donate-plasma-for-a-potential-treatment/article_935e6dd0-7dac-11ea-aa9b-5761ca6c3532.html
9 0 4d49bb31-9af1-4947-9b07-944d7c6c731a 0 https://www.everythinglubbock.com/news/national/three-patients-at-chi-st-alexius-treated-with-plasma-from-recovered-covid-19-patients/
9 0 4df42915-e1a2-41a8-ba99-ef72615deaff 0 https://telanganatoday.com/lucknow-hospital-begins-plasma-therapy-to-treat-covid-19-patients
9 0 4fbc5280-5947-44f1-b4c4-2d7cae2e3acf 0 https://www.urdupoint.com/en/world/indian-doctors-doubt-success-of-plasma-therap-906305.html
9 0 4fe40c5c-0a39-44b2-b09e-f28261fa9ec1 0 https://www.ksat.com/news/world/2020/04/03/coronavirus-survivor-in-my-blood-there-may-be-answers/
9 0 5066b29b-785a-43da-838a-4bef91a19f79 0 https://www.thehealthsite.com/news/coronavirus-treatment-in-depth-is-blood-plasma-therapy-a-cure-for-covid-19-734415/
9 0 5068182b-88ff-4910-b837-2fd33c8685d5 0 https://sanfrancisco.cbslocal.com/2020/04/20/coronavirus-update-convalescent-plasma-treatment-could-help-current-covid-19-patients/
9 0 5129c90b-8863-4de8-a928-5d0ced4554c9 0 https://www.moneycontrol.com/news/india/coronavirus-pandemic-ups-first-covid-19-positive-doctor-donates-plasma-after-recovery-5197361.html
9 0 518bb560-224b-4b8c-985d-38423e50b414 0 https://www.thehindu.com/news/national/tamil-nadu/convalescent-plasma-therapy-for-covid-19/article31371149.ece
9 0 533a990b-0ad7-4c5e-a05a-d9e274aca309 0 https://www.thehindu.com/news/national/coronavirus-indias-health-ministry-does-a-u-turn-on-plasma-therapy-says-its-not-an-approved-treatment-for-covid-19/article31454571.ece
9 0 53a48a95-b700-4e3e-9760-4263bf3c679c 0 https://www.deccanherald.com/science-and-environment/dh-deciphers-can-plasma-therapy-really-cure-covid-19-or-is-it-yet-another-trial-831175.html
9 0 53da64fb-d21b-4e75-9a1c-b860d140ac04 0 https://www.onenewspage.com/n/India/1zlreqvsrm/Plasma-therapy-for-COVID-19-at-experimental-stage.htm
9 0 5465847b-4420-4f50-953a-179fb7beadd3 0 https://www.news18.com/news/india/first-plasma-therapy-experiment-on-covid-19-patient-in-mumbai-successful-maha-health-minister-2597869.html
9 0 5573b711-cb1f-45fb-aa62-3b4428fb0f51 0 https://www.thenewsminute.com/article/use-plasma-therapy-treat-covid-19-illegal-health-ministry-warns-123570
9 0 560e599e-4043-4bf0-8922-1e9fafc97b52 0 https://techcrunch.com/2020/04/20/microsoft-built-a-plasma-bot-to-tell-you-if-you-can-donate-plasma-to-help-fight-covid-19/
9 0 56786b9f-1c86-48a5-a4ad-3ca9390b7bb0 0 https://www.ktbb.com/post/?p=868676
9 0 56ac2635-f435-44df-8e1d-8d2e44ab219f 1 https://www.thehindu.com/sci-tech/health/study-shows-good-results-with-plasma-treatment-for-covid-19/article31194437.ece
9 0 56c5f439-6fae-469a-9f6a-6fe62354fcb1 0 https://abcnews.go.com/Nightline/video/blood-plasma-donations-saving-people-suffering-covid-19-70400848
9 0 575566ca-feec-4c67-8c10-e3c40837146a 0 https://www.azcentral.com/story/news/local/arizona-health/2020/04/14/plasma-collection-begins-phoenix-possible-covid-19-treatment/5134759002/
9 0 5885099f-2a08-4549-8c5e-f7b88dbc1c1c 0 https://www.tahoedailytribune.com/news/antibody-testing-plasma-program-still-a-ways-out-for-barton-health/
9 0 588c2271-86a7-4ed1-ab1f-286373b55de5 0 http://www.canindia.com/thousands-of-us-survivors-lining-up-to-donate-convalescent-plasma/
9 0 5a426eb9-896e-45f0-ae56-2d9b50f3c268 1 https://www.livemint.com/news/india/plasma-therapy-shows-positive-results-on-covid-19-patients-says-arvind-kejriwal-11587712477476.html
9 0 5c4d45a6-a480-407d-b05e-e2777d610d12 0 https://www.opindia.com/2020/04/plasma-therapy-coronavirus-can-be-harmful-health-ministry-cautions/
9 0 5cc88709-2433-40fd-9349-bf8889b5b004 0 https://wellesley.wickedlocal.com/news/20200403/first-us-coronavirus-patients-are-being-treated-with-convalescent-plasma-therapy-will-it-work-not-even-doctors-know
9 0 5cee096f-c616-4830-826a-0f5050c9c69e 0 https://economictimes.indiatimes.com/industry/healthcare/biotech/pharmaceuticals/drug-controller-general-permits-clinical-trial-of-convalescent-plasma-in-covid-19-patients/articleshow/75216853.cms
9 0 5d69099c-f6db-43b8-9389-806511b546f7 0 https://www.thehealthsite.com/news/antibodies-from-recovered-patients-offers-new-hope-in-covid-19-treatment-738329/
9 0 5e1ba271-407d-499e-8795-8cf667e99007 0 https://www.courierpostonline.com/story/news/local/south-jersey/2020/04/24/two-helped-covid-19-plasma-therapy-released-virtua-hospital-coronavirus-south-jersey/3019924001/
9 0 5e271c41-eb98-498b-8d65-36d4466d6064 0 https://www.businessinsider.sg/coronavirus-new-york-state-blood-treatment-covalescent-plasma-spanish-flu-2020-3-2
9 0 5e5bdc9c-75b1-4acc-8668-7020a3aaefc7 0 https://www.13newsnow.com/article/news/health/coronavirus/bon-secours-hospitals-join-convalescent-plasma-program-to-treat-covid-19/291-941e7e3c-1539-40d6-93f9-2451eb5d22ee
9 0 5f56c4f1-d8e4-4405-a585-ef804304733c 0 https://www.aninews.in/news/national/general-news/delhis-covid-19-patient-recovers-well-post-plasma-therapy-weaned-off-ventilator-support-max-hosp-authorities20200421012033/
9 0 5fdf042d-9bfa-4394-a7c7-dcf02590e784 0 https://www.wired.co.uk/article/coronavirus-blood-plasma-trials
9 0 5fee8ad4-02f5-437e-a0ff-d3a728642fe1 0 https://www.hngn.com/articles/228495/20200323/coronavirus-cure-taken-blood-recovered-patients-work-researchers.htm
9 0 6044b8c4-e711-46db-9aa4-34f98443923d 0 https://www.ksdk.com/article/news/health/coronavirus/wash-u-gets-fda-clearance-covid-19-treatment/63-13f7659a-c51d-4bcc-992d-7273799b91c8
9 0 60467960-80db-45d5-bd6d-3c353d97668c 0 https://www.kwqc.com/content/news/-UI-Health-Care-starts-new-convalescent-plasma-clinical-trial-569666621.html?ref=621
9 0 60781b1a-0a9c-4802-9e0f-eea97e20db36 1 https://www.deccanherald.com/state/top-karnataka-stories/covid-19-plasma-therapy-likely-to-begin-from-april-25-in-karnataka-829398.html
9 0 61667656-f301-4b36-9f50-a149076d2c45 0 http://oklahoman.com/article/5660306/coronavirus-in-oklahoma-recovered-legislator-donates-plasma?custom_click=rss&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+newsok%2Fhome+%28NewsOK.com+RSS+-+Home%29
9 0 6273f0ef-e30c-419a-9316-62069227870f 0 https://kfor.com/news/local/mercy-participating-in-covid-19-convalescent-plasma-program/
9 0 627c3b29-71d5-4ff3-bcf4-7f456294025b 0 https://www.boldsky.com/health/wellness/convalescent-plasma-therapy-to-treat-covid-19-132655.html
9 0 63a05454-268b-411e-bffd-b07875e1c2b9 0 https://news.yahoo.com/york-state-plans-treat-severe-105029959.html
9 0 648a784f-d5a3-402a-8dd9-0c25d987d05b 0 https://www.news-medical.net/news/20200429/New-clinical-trial-launched-to-study-if-convalescent-plasma-can-treat-COVID-19.aspx
